Hiber-loss	LSTM-Loss	
 2.4145e+00	 2.8860e-01	
 2.3985e+00	 2.9205e-01	
 2.3967e+00	 2.9734e-01	
 2.3826e+00	 2.9352e-01	
 2.4188e+00	 2.9655e-01	
 2.4366e+00	 2.8890e-01	
 2.4069e+00	 2.9941e-01	
 2.4091e+00	 2.9014e-01	
 2.4009e+00	 2.9276e-01	
 2.3790e+00	 2.9181e-01	
 2.3817e+00	 2.8617e-01	
 2.3741e+00	 2.9424e-01	
 2.3946e+00	 2.9273e-01	
 2.3929e+00	 2.8586e-01	
 2.4071e+00	 2.9699e-01	
 2.4279e+00	 2.8634e-01	
 2.3926e+00	 2.8988e-01	
 2.3995e+00	 2.8855e-01	
 2.3907e+00	 2.9165e-01	
 2.3809e+00	 2.9310e-01	
 2.3821e+00	 2.8699e-01	
 2.3509e+00	 2.9677e-01	
 2.3764e+00	 2.9208e-01	
 2.3693e+00	 2.8138e-01	
 2.3640e+00	 2.9093e-01	
 2.3579e+00	 2.8912e-01	
 2.3996e+00	 2.9143e-01	
 2.3786e+00	 2.8001e-01	
 2.3711e+00	 2.9272e-01	
 2.3794e+00	 2.8362e-01	
 2.3577e+00	 2.9195e-01	
 2.4059e+00	 2.8540e-01	
 2.4045e+00	 2.8616e-01	
 2.3818e+00	 2.8485e-01	
 2.3670e+00	 2.8382e-01	
 2.3818e+00	 2.8572e-01	
 2.3668e+00	 2.8085e-01	
 2.3950e+00	 2.8076e-01	
 2.3494e+00	 2.8090e-01	
 2.3825e+00	 2.8728e-01	
 2.4060e+00	 2.8092e-01	
 2.3874e+00	 2.8800e-01	
 2.4051e+00	 2.8655e-01	
 2.3706e+00	 2.8468e-01	
 2.3747e+00	 2.8066e-01	
 2.3949e+00	 2.9020e-01	
 2.3841e+00	 2.7584e-01	
 2.4202e+00	 2.8426e-01	
 2.3870e+00	 2.8834e-01	
 2.4106e+00	 2.8179e-01	
 2.4149e+00	 2.8473e-01	
 2.3965e+00	 2.7629e-01	
 2.4181e+00	 2.7578e-01	
 2.3859e+00	 2.8333e-01	
 2.3852e+00	 2.8376e-01	
 2.3784e+00	 2.8180e-01	
 2.3551e+00	 2.8830e-01	
 2.3709e+00	 2.7112e-01	
 2.3815e+00	 2.7774e-01	
 2.3943e+00	 2.7662e-01	
 2.4138e+00	 2.7404e-01	
 2.3928e+00	 2.7436e-01	
 2.3914e+00	 2.8169e-01	
 2.4043e+00	 2.7982e-01	
 2.4163e+00	 2.7459e-01	
 2.4263e+00	 2.7155e-01	
 2.3788e+00	 2.8885e-01	
 2.3821e+00	 2.7735e-01	
 2.3915e+00	 2.7941e-01	
 2.3867e+00	 2.8007e-01	
 2.3910e+00	 2.7747e-01	
 2.3910e+00	 2.7356e-01	
 2.3801e+00	 2.7488e-01	
 2.3842e+00	 2.7691e-01	
 2.4110e+00	 2.7604e-01	
 2.3815e+00	 2.7118e-01	
 2.4054e+00	 2.7718e-01	
